Transaction_ID,Date,Customer_ID,Product_Category,Product_Name,Price,Quantity,Payment_Status,Total_Value,Refund_Amount,Issue_Category,Ticket_Count,Net_Revenue,Has_Return
100682,2023-12-05,C0223, Accessories,Screen Protector,7.5,2,Paid,15.0,0.0,Product Defect,2.0,15.0,False
101037,2023-12-12,C0003,Electronics,NoiseCancel Headphones,308.13,1,Paid,308.13,308.13,No complaint,,0.0,True
100106,2023-11-19,C0020, Accessories,USB-C Cable,14.99,2,Paid,29.98,0.0,No complaint,,29.98,False
100786,2023-12-07,C0112,Smart Home,NordLock Pro,245.31,1,Paid,245.31,245.31,Other,1.0,0.0,True
100821,2023-12-08,C0001,Accessories,Screen Protector,6.18,1,Paid,6.18,0.0,No complaint,,6.18,False
101148,2023-11-27,C0220, Accessories ,Phone Case,31.01,4,Paid,124.04,0.0,No complaint,,124.04,False
100789,2023-12-07,C0030,Electronics ,Laptop X,1363.0,1,Paid,1363.0,0.0,No complaint,,1363.0,False
100448,2023-11-30,C0001, Accessories ,Screen Protector,13.04,2,Paid,26.08,0.0,No complaint,,26.08,False
100041,2023-11-16,C0007, Accessories ,Accessory Bundle,96.52,1,Paid,96.52,0.0,No complaint,,96.52,False
100533,2023-12-02,C0034, Accessories,Laptop Sleeve,32.3,3,Paid,96.89999999999999,0.0,No complaint,,96.89999999999999,False
100301,2023-11-26,C0046,Accessories,Charger,15.37,1,Paid,15.37,15.37,No complaint,,0.0,True
100434,2023-11-29,C0005,Electronics,NoiseCancel Headphones,344.0,1,Paid,344.0,0.0,No complaint,,344.0,False
100802,2023-12-08,C0183,Smart Home,NordLock Pro,200.86,1,Paid,200.86,200.86,No complaint,,0.0,True
101126,2023-12-14,C0001,Smart Home,NordLock Pro,206.17,1,Paid,206.17,0.0,No complaint,,206.17,False
100619,2023-12-04,C0001,Electronics,TV Pro,1574.14,1,Paid,1574.14,0.0,No complaint,,1574.14,False
100633,2023-12-04,C0040,Accessories,USB-C Cable,13.0,3,Paid,39.0,0.0,No complaint,,39.0,False
101029,2023-12-12,C0001,Accessories,Laptop Sleeve,37.26,2,Paid,74.52,0.0,No complaint,,74.52,False
101081,2023-12-13,C0004, Smart Home ,NordPlug,21.26,1,Paid,21.26,0.0,No complaint,,21.26,False
100297,2023-11-26,C0015,Smart Home,NordLock Pro,248.0,1,Paid,248.0,0.0,No complaint,,248.0,False
101155,2023-12-08,C0042,Electronics,Laptop X,1620.72,1,Paid,1620.72,0.0,No complaint,,1620.72,False
100703,2023-12-06,C0001,Smart Home,NordLock Pro,225.82,1,Paid,225.82,0.0,No complaint,,225.82,False
100594,2023-12-03,C0147,Electronics,Tablet A,724.89,1,Paid,724.89,0.0,Other,1.0,724.89,False
100971,2023-12-11,C0002,Electronics,TV Pro,1667.73,1,Paid,1667.73,0.0,No complaint,,1667.73,False
100299,2023-11-26,C0018,Electronics,NoiseCancel Headphones,281.5,1,Paid,281.5,0.0,No complaint,,281.5,False
101095,2023-12-14,C0002,Smart Home,NordLock Pro,238.51,1,Paid,238.51,0.0,No complaint,,238.51,False
100905,2023-12-10,C0311,Electronics,TV Pro,1080.0,1,Paid,1080.0,0.0,No complaint,,1080.0,False
100208,2023-11-23,C0002,Accessories,USB-C Cable,11.04,1,Paid,11.04,0.0,No complaint,,11.04,False
100704,2023-12-06,C0010, Smart Home ,NordLock Pro,241.0,1,Paid,241.0,0.0,No complaint,,241.0,False
100896,2023-12-10,C0001,Accessories,USB-C Cable,18.6,1,Paid,18.6,0.0,No complaint,,18.6,False
101132,2023-12-14,C0001,Electronics,Tablet A,589.01,1,Paid,589.01,0.0,No complaint,,589.01,False
100144,2023-11-21,C0001, Accessories ,Laptop Sleeve,31.36,3,Paid,94.08,0.0,No complaint,,94.08,False
100251,2023-11-24,C0001,Accessories,Charger,41.99,3,Paid,125.97,0.0,No complaint,,125.97,False
100514,2023-12-01,C0095,Electronics ,Laptop X,1623.0,1,Paid,1623.0,0.0,No complaint,,1623.0,False
100978,2023-12-11,C0003,Electronics,NoiseCancel Headphones,279.88,1,Paid,279.88,0.0,No complaint,,279.88,False
100824,2023-12-08,C0007,Electronics,Tablet A,524.82,1,Paid,524.82,0.0,No complaint,,524.82,False
101082,2023-12-13,C0014, Smart Home ,NordLock Pro,231.99,1,Paid,231.99,0.0,No complaint,,231.99,False
100717,2023-12-06,C0001, Accessories ,Phone Case,39.48,1,Paid,39.48,0.0,No complaint,,39.48,False
100732,2023-12-06,C0001,Electronics,TV Pro,1144.44,1,Paid,1144.44,0.0,No complaint,,1144.44,False
100164,2023-11-22,C0015, Electronics ,Smartphone Z,845.23,1,Paid,845.23,0.0,No complaint,,845.23,False
100501,2023-12-01,C0002,Electronics,NoiseCancel Headphones,255.15,1,Paid,255.15,0.0,No complaint,,255.15,False
100264,2023-11-25,C0316, Smart Home ,NordLock Pro,208.11,1,Paid,208.11,0.0,No complaint,,208.11,False
100082,2023-11-18,C0001,Electronics,Laptop X,1457.02,2,Paid,2914.04,0.0,No complaint,,2914.04,False
101142,2023-11-17,C0061,Electronics,TV Pro,1046.02,1,Paid,1046.02,0.0,No complaint,,1046.02,False
100768,2023-12-07,C0001, Accessories,Accessory Bundle,55.24,1,Paid,55.24,0.0,No complaint,,55.24,False
100325,2023-11-27,C0125,Smart Home,NordLock Pro,220.55,1,Paid,220.55,0.0,Shipping Issue,1.0,220.55,False
100473,2023-11-30,C0004,Electronics,NoiseCancel Headphones,316.19,1,Paid,316.19,0.0,No complaint,,316.19,False
100564,2023-12-03,C0001,Smart Home,NordLock Pro,223.08,1,Paid,223.08,0.0,No complaint,,223.08,False
100145,2023-11-21,C0170,Accessories,Charger,30.35,2,Paid,60.7,0.0,No complaint,,60.7,False
100663,2023-12-05,C0066,Smart Home,NordLock Pro,200.01,1,Paid,200.01,200.01,"Other, Product Defect",3.0,0.0,True
100814,2023-12-08,C0001,Smart Home,NordLock Pro,181.89,1,Paid,181.89,0.0,No complaint,,181.89,False
100275,2023-11-25,C0004,Accessories,Phone Case,19.93,2,Paid,39.86,0.0,No complaint,,39.86,False
100673,2023-12-05,C0016,Electronics,Tablet A,507.23,1,Paid,507.23,0.0,No complaint,,507.23,False
100793,2023-12-07,C0083,Accessories,USB-C Cable,19.69,2,Paid,39.38,0.0,No complaint,,39.38,False
100752,2023-12-07,C0271, Smart Home ,NordLock Pro,212.22,2,Paid,424.44,0.0,Other,2.0,424.44,False
100730,2023-12-06,C0115,Accessories,Wireless Mouse,58.87,1,Paid,58.87,0.0,Other,1.0,58.87,False
100609,2023-12-04,C0004,Smart Home,NordCam Mini,62.0,1,Paid,62.0,0.0,No complaint,,62.0,False
100825,2023-12-08,C0021,Electronics,Tablet A,652.84,1,Paid,652.84,0.0,No complaint,,652.84,False
100088,2023-11-18,C0027,Accessories,Charger,20.2,1,Paid,20.2,0.0,No complaint,,20.2,False
100945,2023-12-11,C0012,Electronics,Tablet A,736.42,2,Paid,1472.84,0.0,No complaint,,1472.84,False
100853,2023-12-09,C0042, Electronics ,Smartphone Z,1004.0,1,Paid,1004.0,0.0,No complaint,,1004.0,False
100307,2023-11-26,C0003,Electronics,Smartphone Z,912.54,1,Paid,912.54,0.0,No complaint,,912.54,False
100552,2023-12-02,C0145,Electronics,TV Pro,1419.0,1,Paid,1419.0,0.0,No complaint,,1419.0,False
100188,2023-11-22,C0001,Electronics ,Smartphone Z,851.41,1,Paid,851.41,0.0,No complaint,,851.41,False
100892,2023-12-10,C0009,Accessories,Wireless Mouse,25.68,1,Paid,25.68,0.0,No complaint,,25.68,False
100288,2023-11-25,C0003, Accessories,Charger,29.37,1,Paid,29.37,0.0,No complaint,,29.37,False
100871,2023-12-09,C0075, Smart Home ,NordLock Pro,185.47,1,Paid,185.47,0.0,Product Defect,1.0,185.47,False
100668,2023-12-05,C0030,Electronics ,Laptop X,1686.77,1,Paid,1686.77,0.0,No complaint,,1686.77,False
101061,2023-12-13,C0001, Accessories ,Screen Protector,8.08,2,Paid,16.16,0.0,No complaint,,16.16,False
100756,2023-12-07,C0001, Accessories,Charger,43.27,1,Paid,43.27,0.0,No complaint,,43.27,False
100372,2023-11-28,C0005,Accessories,Accessory Bundle,36.7,2,Paid,73.4,0.0,No complaint,,73.4,False
100050,2023-11-17,C0003,Electronics,Tablet A,336.05,2,Paid,672.1,0.0,No complaint,,672.1,False
100454,2023-11-30,C0006, Electronics ,Smartphone Z,1061.74,1,Paid,1061.74,0.0,No complaint,,1061.74,False
100549,2023-12-02,C0001,Smart Home,NordLock Pro,190.1,1,Paid,190.1,0.0,No complaint,,190.1,False
100248,2023-11-24,C0001,Accessories,Wireless Mouse,26.62,1,Paid,26.62,0.0,No complaint,,26.62,False
101195,2023-11-23,C0002, Electronics ,Laptop X,1577.0,1,Paid,1577.0,0.0,No complaint,,1577.0,False
100398,2023-11-29,C0019,Smart Home,NordLock Pro,201.64,1,Paid,201.64,0.0,No complaint,,201.64,False
100865,2023-12-09,C0055,Electronics ,Tablet A,772.98,1,Paid,772.98,0.0,Other,1.0,772.98,False
100662,2023-12-05,C0004,Smart Home,NordLock Pro,238.67,1,Paid,238.67,0.0,No complaint,,238.67,False
100833,2023-12-08,C0027, Electronics ,NoiseCancel Headphones,248.37,1,Paid,248.37,0.0,No complaint,,248.37,False
101124,2023-12-14,C0197,Accessories,Screen Protector,12.14,1,Paid,12.14,0.0,No complaint,,12.14,False
100838,2023-12-08,C0003, Smart Home ,NordLock Pro,188.83,1,Paid,188.83,0.0,Product Defect,1.0,188.83,False
100034,2023-11-16,C0001, Accessories,Accessory Bundle,34.22,2,Paid,68.44,0.0,No complaint,,68.44,False
100089,2023-11-18,C0002, Accessories ,Screen Protector,12.91,1,Paid,12.91,0.0,No complaint,,12.91,False
100357,2023-11-28,C0208,Electronics,Smartphone Z,1034.43,1,Paid,1034.43,0.0,Product Defect,1.0,1034.43,False
100567,2023-12-03,C0001,Electronics,Tablet A,631.82,1,Paid,631.82,0.0,No complaint,,631.82,False
100918,2023-12-10,C0035,Accessories,Accessory Bundle,98.54,1,Paid,98.54,98.54,Product Defect,1.0,0.0,True
100517,2023-12-02,C0117,Accessories,Phone Case,33.43,1,Paid,33.43,0.0,No complaint,,33.43,False
100085,2023-11-18,C0020, Accessories ,Charger,45.43,2,Paid,90.86,0.0,No complaint,,90.86,False
100773,2023-12-07,C0004,Electronics,Smartphone Z,893.14,1,Paid,893.14,0.0,No complaint,,893.14,False
100347,2023-11-27,C0006, Electronics ,TV Pro,937.66,2,Paid,1875.32,0.0,No complaint,,1875.32,False
100539,2023-12-02,C0008,Electronics,TV Pro,1441.81,1,Paid,1441.81,0.0,No complaint,,1441.81,False
100132,2023-11-20,C0001, Electronics ,Laptop X,1612.31,2,Paid,3224.62,0.0,No complaint,,3224.62,False
100376,2023-11-28,C0006,Smart Home,NordLock Pro,224.2,1,Paid,224.2,0.0,No complaint,,224.2,False
101034,2023-12-12,C0214, Accessories,Charger,15.36,2,Paid,30.72,0.0,No complaint,,30.72,False
100822,2023-12-08,C0242,Smart Home,NordLock Pro,200.64,1,Paid,200.64,0.0,No complaint,,200.64,False
100362,2023-11-28,C0004, Accessories,Charger,43.85,2,Paid,87.7,0.0,No complaint,,87.7,False
100428,2023-11-29,C0027, Accessories,Accessory Bundle,69.78,1,Paid,69.78,0.0,No complaint,,69.78,False
101032,2023-12-12,C0125,Accessories,Phone Case,38.23,2,Paid,76.46,0.0,Product Defect,1.0,76.46,False
100342,2023-11-27,C0024,Accessories,Phone Case,36.96,2,Paid,73.92,0.0,No complaint,,73.92,False
100498,2023-12-01,C0013,Accessories,Screen Protector,9.2,1,Paid,9.2,0.0,No complaint,,9.2,False
100758,2023-12-07,C0057,Smart Home,NordLock Pro,239.23,1,Paid,239.23,0.0,Other,1.0,239.23,False
101020,2023-12-12,C0013, Accessories ,Screen Protector,12.92,1,Paid,12.92,0.0,No complaint,,12.92,False
101146,2023-12-03,C0002,Smart Home,NordLock Pro,192.26,1,Paid,192.26,0.0,No complaint,,192.26,False
100063,2023-11-17,C0046,Electronics,TV Pro,1698.27,1,Paid,1698.27,0.0,No complaint,,1698.27,False
100636,2023-12-04,C0008, Accessories,Accessory Bundle,37.42,4,Paid,149.68,0.0,No complaint,,149.68,False
100914,2023-12-10,C0118,Accessories,USB-C Cable,14.98,1,Paid,14.98,0.0,"Refund Request, Product Defect",2.0,14.98,False
100468,2023-11-30,C0001,Electronics,TV Pro,958.27,1,Paid,958.27,0.0,No complaint,,958.27,False
100220,2023-11-24,C0073,Accessories,Accessory Bundle,44.98,2,Paid,89.96,0.0,Other,1.0,89.96,False
100443,2023-11-30,C0009,Electronics,Tablet A,487.7,1,Paid,487.7,0.0,No complaint,,487.7,False
100153,2023-11-21,C0106, Electronics ,Laptop X,1426.23,1,Paid,1426.23,0.0,No complaint,,1426.23,False
100326,2023-11-27,C0019,Smart Home,NordLock Pro,238.66,1,Paid,238.66,0.0,No complaint,,238.66,False
100308,2023-11-26,C0301, Accessories,Charger,42.0,1,Paid,42.0,0.0,No complaint,,42.0,False
100859,2023-12-09,C0047,Electronics ,TV Pro,1295.1,1,Paid,1295.1,0.0,"Product Defect, Other",2.0,1295.1,False
100613,2023-12-04,C0005,Electronics,Smartphone Z,701.94,1,Paid,701.94,0.0,No complaint,,701.94,False
100585,2023-12-03,C0067, Smart Home ,NordTherm,84.35,1,Paid,84.35,0.0,No complaint,,84.35,False
100606,2023-12-04,C0003,Accessories,Screen Protector,5.0,2,Paid,10.0,10.0,No complaint,,0.0,True
100204,2023-11-23,C0239,Electronics,NoiseCancel Headphones,204.43,1,Paid,204.43,0.0,No complaint,,204.43,False
100772,2023-12-07,C0001, Accessories,Charger,43.23,1,Paid,43.23,0.0,No complaint,,43.23,False
100399,2023-11-29,C0262,Electronics,NoiseCancel Headphones,186.48,1,Paid,186.48,0.0,No complaint,,186.48,False
100005,2023-11-15,C0003,Electronics,Tablet A,553.75,1,Paid,553.75,0.0,No complaint,,553.75,False
101147,2023-11-24,C0276, Smart Home ,NordLock Pro,205.21,1,Paid,205.21,205.21,"Product Defect, Shipping Issue, Other, Refund Request",4.0,0.0,True
100893,2023-12-10,C0224, Accessories ,Accessory Bundle,47.39,1,Paid,47.39,0.0,No complaint,,47.39,False
100900,2023-12-10,C0001, Accessories ,USB-C Cable,11.88,1,Paid,11.88,0.0,No complaint,,11.88,False
100130,2023-11-20,C0271,Electronics,Laptop X,1394.09,1,Paid,1394.09,0.0,No complaint,,1394.09,False
100701,2023-12-06,C0120,Accessories,USB-C Cable,17.86,2,Paid,35.72,0.0,No complaint,,35.72,False
100845,2023-12-09,C0001, Smart Home ,NordLock Pro,202.58,1,Paid,202.58,0.0,No complaint,,202.58,False
100994,2023-12-12,C0023,Smart Home,NordLock Pro,192.7,1,Paid,192.7,0.0,No complaint,,192.7,False
100458,2023-11-30,C0030,Smart Home,NordLock Pro,214.91,1,Paid,214.91,0.0,No complaint,,214.91,False
100072,2023-11-18,C0001, Accessories,Phone Case,25.0,1,Paid,25.0,0.0,No complaint,,25.0,False
101053,2023-12-13,C0004,Electronics,TV Pro,1346.87,1,Paid,1346.87,0.0,No complaint,,1346.87,False
100672,2023-12-05,C0007,Electronics,NoiseCancel Headphones,196.0,1,Paid,196.0,0.0,No complaint,,196.0,False
100656,2023-12-05,C0001,Smart Home,NordLock Pro,210.0,1,Paid,210.0,0.0,No complaint,,210.0,False
101164,2023-11-29,C0296,Accessories,Accessory Bundle,52.01,2,Paid,104.02,0.0,No complaint,,104.02,False
100262,2023-11-25,C0033, Electronics ,Smartphone Z,948.32,1,Paid,948.32,0.0,No complaint,,948.32,False
101043,2023-12-13,C0002,Accessories,Accessory Bundle,46.99,2,Paid,93.98,0.0,No complaint,,93.98,False
100538,2023-12-02,C0007, Accessories,Accessory Bundle,82.45,2,Paid,164.9,0.0,No complaint,,164.9,False
100203,2023-11-23,C0079, Accessories ,USB-C Cable,11.15,1,Paid,11.15,0.0,No complaint,,11.15,False
101152,2023-11-24,C0126,Accessories,USB-C Cable,9.1,1,Paid,9.1,0.0,No complaint,,9.1,False
100071,2023-11-17,C0035,Accessories,USB-C Cable,15.0,4,Paid,60.0,0.0,No complaint,,60.0,False
101128,2023-12-14,C0283,Electronics,TV Pro,1490.5,1,Paid,1490.5,0.0,No complaint,,1490.5,False
100954,2023-12-11,C0187,Accessories,Accessory Bundle,97.99,2,Paid,195.98,0.0,Shipping Issue,1.0,195.98,False
100128,2023-11-20,C0120,Accessories,Phone Case,33.65,1,Paid,33.65,0.0,No complaint,,33.65,False
100371,2023-11-28,C0013,Electronics,Smartphone Z,922.19,1,Paid,922.19,0.0,No complaint,,922.19,False
100135,2023-11-20,C0098,Electronics,Laptop X,1417.96,1,Paid,1417.96,0.0,No complaint,,1417.96,False
100485,2023-12-01,C0060,Electronics ,NoiseCancel Headphones,327.51,1,Paid,327.51,0.0,No complaint,,327.51,False
100816,2023-12-08,C0031,Smart Home,NordLock Pro,207.28,1,Paid,207.28,207.28,Shipping Issue,1.0,0.0,True
100222,2023-11-24,C0070, Accessories ,Wireless Mouse,39.86,1,Paid,39.86,0.0,No complaint,,39.86,False
101093,2023-12-14,C0001,Electronics,NoiseCancel Headphones,307.32,1,Paid,307.32,0.0,No complaint,,307.32,False
101050,2023-12-13,C0012, Electronics ,NoiseCancel Headphones,223.42,1,Paid,223.42,0.0,No complaint,,223.42,False
101129,2023-12-14,C0001,Electronics,TV Pro,932.28,1,Paid,932.28,0.0,No complaint,,932.28,False
100697,2023-12-06,C0001,Electronics,TV Pro,1320.84,2,Paid,2641.68,0.0,No complaint,,2641.68,False
100406,2023-11-29,C0143,Electronics,Tablet A,349.95,1,Paid,349.95,0.0,No complaint,,349.95,False
100736,2023-12-06,C0002,Smart Home,NordTherm,85.29,1,Paid,85.29,0.0,No complaint,,85.29,False
100531,2023-12-02,C0004,Accessories,Wireless Mouse,23.82,1,Paid,23.82,0.0,No complaint,,23.82,False
101090,2023-12-14,C0002,Smart Home,NordLock Pro,219.32,1,Paid,219.32,0.0,No complaint,,219.32,False
100602,2023-12-04,C0007,Electronics ,Tablet A,529.46,1,Paid,529.46,0.0,No complaint,,529.46,False
100211,2023-11-23,C0005, Electronics ,Smartphone Z,988.0,1,Paid,988.0,0.0,No complaint,,988.0,False
100388,2023-11-28,C0001,Electronics,Tablet A,599.27,2,Paid,1198.54,0.0,No complaint,,1198.54,False
101158,2023-12-04,C0040,Accessories,USB-C Cable,13.0,3,Paid,39.0,0.0,Other,1.0,39.0,False
100711,2023-12-06,C0010, Accessories,Wireless Mouse,29.11,1,Paid,29.11,0.0,No complaint,,29.11,False
100848,2023-12-09,C0007, Accessories,Accessory Bundle,83.0,2,Paid,166.0,0.0,No complaint,,166.0,False
100263,2023-11-25,C0001,Electronics ,Smartphone Z,740.02,1,Paid,740.02,0.0,No complaint,,740.02,False
100305,2023-11-26,C0160, Accessories,Charger,17.05,3,Paid,51.150000000000006,0.0,"Product Defect, Shipping Issue",2.0,51.150000000000006,False
100283,2023-11-25,C0003,Electronics,NoiseCancel Headphones,343.43,1,Paid,343.43,0.0,No complaint,,343.43,False
100997,2023-12-12,C0001, Electronics ,Smartphone Z,706.88,1,Paid,706.88,0.0,No complaint,,706.88,False
101119,2023-12-14,C0064,Smart Home,NordLock Pro,188.97,2,Paid,377.94,0.0,No complaint,,377.94,False
100465,2023-11-30,C0081,Accessories,Accessory Bundle,62.27,1,Paid,62.27,0.0,No complaint,,62.27,False
100340,2023-11-27,C0059,Accessories,Accessory Bundle,26.09,2,Paid,52.18,0.0,No complaint,,52.18,False
100513,2023-12-01,C0001,Smart Home,NordPlug,18.39,1,Paid,18.39,0.0,No complaint,,18.39,False
100808,2023-12-08,C0028, Smart Home ,NordLock Pro,193.67,1,Paid,193.67,0.0,No complaint,,193.67,False
100646,2023-12-04,C0102, Accessories,USB-C Cable,18.98,1,Paid,18.98,0.0,No complaint,,18.98,False
100540,2023-12-02,C0035,Electronics,TV Pro,978.66,1,Paid,978.66,0.0,No complaint,,978.66,False
100074,2023-11-18,C0129,Smart Home,NordLock Pro,227.1,1,Paid,227.1,0.0,Product Defect,1.0,227.1,False
100044,2023-11-16,C0003,Electronics,NoiseCancel Headphones,207.57,1,Paid,207.57,0.0,No complaint,,207.57,False
101198,2023-12-13,C0013,Accessories,Wireless Mouse,26.47,2,Paid,52.94,0.0,No complaint,,52.94,False
100776,2023-12-07,C0093,Accessories,Screen Protector,10.13,3,Paid,30.39,0.0,No complaint,,30.39,False
100801,2023-12-08,C0318,Accessories,Phone Case,30.35,4,Paid,121.4,0.0,No complaint,,121.4,False
100627,2023-12-04,C0022, Accessories,Screen Protector,8.38,1,Paid,8.38,0.0,Product Defect,1.0,8.38,False
100795,2023-12-07,C0002, Accessories,USB-C Cable,9.83,1,Paid,9.83,0.0,No complaint,,9.83,False
100569,2023-12-03,C0001,Accessories,Charger,28.0,1,Paid,28.0,0.0,No complaint,,28.0,False
100254,2023-11-24,C0084,Electronics,Smartphone Z,906.32,1,Paid,906.32,0.0,No complaint,,906.32,False
101003,2023-12-12,C0003,Smart Home,NordLock Pro,217.71,2,Paid,435.42,0.0,No complaint,,435.42,False
100097,2023-11-19,C0001,Smart Home,NordLock Pro,205.02,1,Paid,205.02,0.0,No complaint,,205.02,False
100279,2023-11-25,C0002, Electronics ,Tablet A,791.92,1,Paid,791.92,0.0,No complaint,,791.92,False
100710,2023-12-06,C0181, Electronics ,Laptop X,1439.35,1,Paid,1439.35,0.0,No complaint,,1439.35,False
100296,2023-11-26,C0028,Electronics ,TV Pro,1020.82,1,Paid,1020.82,0.0,No complaint,,1020.82,False
100723,2023-12-06,C0020,Accessories,Laptop Sleeve,15.59,2,Paid,31.18,0.0,No complaint,,31.18,False
100346,2023-11-27,C0001,Smart Home,NordLock Pro,210.9,1,Paid,210.9,0.0,No complaint,,210.9,False
100655,2023-12-05,C0023,Accessories,Accessory Bundle,59.55,1,Paid,59.55,0.0,Product Defect,1.0,59.55,False
100099,2023-11-19,C0001,Electronics,TV Pro,926.93,1,Paid,926.93,0.0,No complaint,,926.93,False
100470,2023-11-30,C0200,Smart Home,NordLock Pro,189.66,1,Paid,189.66,0.0,"Product Defect, Shipping Issue",3.0,189.66,False
100504,2023-12-01,C0037,Accessories,Charger,42.66,1,Paid,42.66,0.0,Shipping Issue,1.0,42.66,False
100075,2023-11-18,C0022,Accessories,Wireless Mouse,44.32,2,Paid,88.64,0.0,No complaint,,88.64,False
100266,2023-11-25,C0007,Smart Home,NordCam Mini,94.6,1,Paid,94.6,0.0,No complaint,,94.6,False
101004,2023-12-12,C0030,Accessories,Charger,19.8,3,Paid,59.400000000000006,0.0,No complaint,,59.400000000000006,False
100131,2023-11-20,C0004, Accessories ,Screen Protector,12.93,1,Paid,12.93,0.0,No complaint,,12.93,False
100509,2023-12-01,C0015,Accessories,USB-C Cable,16.14,1,Paid,16.14,0.0,Shipping Issue,1.0,16.14,False
100064,2023-11-17,C0012, Accessories ,Phone Case,12.0,1,Paid,12.0,0.0,No complaint,,12.0,False
100012,2023-11-15,C0005,Electronics,Laptop X,1546.0,2,Paid,3092.0,0.0,No complaint,,3092.0,False
101192,2023-11-25,C0003,Electronics,Smartphone Z,1056.7,1,Paid,1056.7,0.0,No complaint,,1056.7,False
100356,2023-11-28,C0037,Electronics,Tablet A,556.99,1,Paid,556.99,0.0,No complaint,,556.99,False
100028,2023-11-16,C0253, Accessories ,Laptop Sleeve,29.42,1,Paid,29.42,0.0,Other,1.0,29.42,False
100923,2023-12-10,C0022,Electronics,Smartphone Z,711.15,1,Paid,711.15,0.0,No complaint,,711.15,False
100766,2023-12-07,C0034, Electronics ,Tablet A,715.0,1,Paid,715.0,0.0,No complaint,,715.0,False
100784,2023-12-07,C0019,Accessories,USB-C Cable,19.73,1,Paid,19.73,0.0,Product Defect,3.0,19.73,False
100025,2023-11-16,C0001,Electronics,TV Pro,929.16,1,Paid,929.16,0.0,No complaint,,929.16,False
100959,2023-12-11,C0028, Electronics ,TV Pro,1060.75,1,Paid,1060.75,0.0,Other,1.0,1060.75,False
100331,2023-11-27,C0058,Electronics ,TV Pro,1145.46,1,Paid,1145.46,0.0,No complaint,,1145.46,False
101196,2023-11-29,C0003, Accessories,Laptop Sleeve,36.68,2,Paid,73.36,0.0,No complaint,,73.36,False
100403,2023-11-29,C0025,Smart Home,NordLock Pro,190.38,1,Paid,190.38,0.0,No complaint,,190.38,False
100192,2023-11-23,C0003, Accessories ,Wireless Mouse,56.45,1,Paid,56.45,0.0,No complaint,,56.45,False
100651,2023-12-05,C0002,Electronics ,Smartphone Z,966.41,1,Paid,966.41,0.0,No complaint,,966.41,False
100129,2023-11-20,C0051,Smart Home,NordLock Pro,247.01,1,Paid,247.01,0.0,No complaint,,247.01,False
100678,2023-12-05,C0033, Smart Home ,NordLock Pro,229.79,1,Paid,229.79,0.0,No complaint,,229.79,False
101133,2023-12-14,C0042,Electronics,TV Pro,1610.06,1,Paid,1610.06,0.0,No complaint,,1610.06,False
100169,2023-11-22,C0006,Electronics,NoiseCancel Headphones,333.41,1,Paid,333.41,0.0,No complaint,,333.41,False
100287,2023-11-25,C0072, Accessories,Charger,17.47,1,Paid,17.47,0.0,No complaint,,17.47,False
100383,2023-11-28,C0237,Smart Home,NordLock Pro,208.61,2,Paid,417.22,0.0,Other,1.0,417.22,False
100940,2023-12-11,C0002,Electronics,TV Pro,1465.79,1,Paid,1465.79,0.0,No complaint,,1465.79,False
100924,2023-12-10,C0087, Accessories,Accessory Bundle,77.62,2,Paid,155.24,0.0,No complaint,,155.24,False
101102,2023-12-14,C0002,Electronics,NoiseCancel Headphones,227.69,1,Paid,227.69,0.0,No complaint,,227.69,False
100857,2023-12-09,C0001, Electronics ,NoiseCancel Headphones,150.3,1,Paid,150.3,0.0,No complaint,,150.3,False
101086,2023-12-14,C0007, Smart Home ,NordLock Pro,220.54,1,Paid,220.54,0.0,No complaint,,220.54,False
100536,2023-12-02,C0001,Accessories,USB-C Cable,14.0,1,Paid,14.0,0.0,No complaint,,14.0,False
100015,2023-11-15,C0013,Accessories,Laptop Sleeve,28.15,1,Paid,28.15,0.0,No complaint,,28.15,False
100420,2023-11-29,C0001,Accessories,Phone Case,18.25,4,Paid,73.0,0.0,No complaint,,73.0,False
100189,2023-11-22,C0001,Electronics,Laptop X,1507.54,2,Paid,3015.08,0.0,No complaint,,3015.08,False
101107,2023-12-14,C0003,Electronics,NoiseCancel Headphones,183.96,1,Paid,183.96,0.0,No complaint,,183.96,False
101024,2023-12-12,C0003,Smart Home,NordLock Pro,226.2,1,Paid,226.2,0.0,No complaint,,226.2,False
100437,2023-11-30,C0008,Electronics,Tablet A,355.2,1,Paid,355.2,0.0,No complaint,,355.2,False
101025,2023-12-12,C0120,Accessories,Charger,29.0,1,Paid,29.0,0.0,No complaint,,29.0,False
100769,2023-12-07,C0050,Electronics,NoiseCancel Headphones,282.69,1,Paid,282.69,0.0,No complaint,,282.69,False
100375,2023-11-28,C0009, Accessories,Phone Case,35.08,3,Paid,105.24,0.0,No complaint,,105.24,False
100373,2023-11-28,C0024,Accessories,USB-C Cable,17.66,1,Paid,17.66,0.0,No complaint,,17.66,False
100591,2023-12-03,C0017, Smart Home ,NordLock Pro,239.52,1,Paid,239.52,239.52,No complaint,,0.0,True
100675,2023-12-05,C0002,Accessories,Charger,46.6,1,Paid,46.6,0.0,No complaint,,46.6,False
100417,2023-11-29,C0078,Accessories,Screen Protector,6.53,1,Paid,6.53,0.0,Other,1.0,6.53,False
100195,2023-11-23,C0037,Smart Home,NordLock Pro,181.85,1,Paid,181.85,0.0,No complaint,,181.85,False
